MovieId,Title,Genres,Year,Synopsis,RatingMean,Affiche
745,Wallace & Gromit: A Close Shave,['Animation|Children|Comedy'],1995,"Wallace and his loyal dog, Gromit, set out to discover the mystery behind the garden sabotage that plagues their village and threatens the annual giant vegetable growing contest.",3.859289617486339,"https://m.media-amazon.com/images/M/MV5BNWMzZDA5OGItNzQ3MC00NjQ5LTkzOTAtYzI3ZWQ2NGU2YzFmXkEyXkFqcGdeQXVyMjQxMDA5Nzk@._V1_QL75_UY207_CR44,0,140,207_.jpg"
748,The Arrival,['Action|Sci-Fi|Thriller'],1996,"Zane, an astronomer, discovers intelligent alien life. But the aliens are keeping a deadly secret, and will do anything to stop Zane from learning it.",2.934640522875817,"https://m.media-amazon.com/images/M/MV5BN2YxMmI3NTEtZDkyNS00NjhkLWExZDgtOGU0MzIxMzZhMjc1XkEyXkFqcGdeQXVyMTIzMzQ1ODg4._V1_QL75_UY281_CR7,0,190,281_.jpg"
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,['Comedy|War'],1964,"An insane American general orders a bombing attack on the Soviet Union, triggering a path to nuclear holocaust that a war room full of politicians and generals frantically tries to stop.",4.1276422764227645,"https://m.media-amazon.com/images/M/MV5BMjQyYTVlZmUtMDcwOS00NTJiLWIyMzEtNjE0MzNjODQzMDQ5XkEyXkFqcGdeQXVyODIyOTEyMzY@._V1_QL75_UY281_CR3,0,190,281_.jpg"
761,The Phantom,['Action|Adventure'],1996,"Two Jedi escape a hostile blockade to find allies and come across a young boy who may bring balance to the Force, but the long dormant Sith resurface to claim their original glory.",2.411504424778761,"https://m.media-amazon.com/images/M/MV5BNTYwMWMxMmYtMjI0Ni00MmQ1LWI4YzgtODZkNTkzMWMxYmVjXkEyXkFqcGdeQXVyMTEyODk3NTgz._V1_QL75_UY281_CR11,0,190,281_.jpg"
762,Striptease,['Comedy|Crime'],1996,A stripper and single mother gets dragged into a dangerous situation after a congressman takes a fancy to her.,2.0,"https://m.media-amazon.com/images/M/MV5BYzM1OTQwZGItMTJlYy00NjJmLWEwOTMtMDQzNmU3ZGNiODJiL2ltYWdlXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_QL75_UY281_CR0,0,190,281_.jpg"
765,Jack,['Comedy|Drama'],1996,"Up-and-coming CIA analyst, Jack Ryan, is thrust into dangerous field assignments.",2.330564784053156,"https://m.media-amazon.com/images/M/MV5BZTc4NzE3YWEtYmI4ZS00ZjU2LTgwMmItMDQ2ZTJkZmM4Nzk4XkEyXkFqcGdeQXVyMjYxMjExMDM@._V1_QL75_UY207_CR114,0,140,207_.jpg"
766,I Shot Andy Warhol,['Drama'],1996,"The story of Valerie Solanas, a '60s radical who preached misandry in her ""Scum"" manifesto. She wrote a screenplay for a film that she wanted Andy Warhol to produce, but after he repeatedly ignored her, she shot him.",3.1977611940298507,"https://m.media-amazon.com/images/M/MV5BNWJkZTI3ZGUtOWQ3Ni00Y2Y5LTgxYWEtODQ4Yjg4M2ZmMWQ3L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_QL75_UX190_CR0,3,190,281_.jpg"
778,Trainspotting,['Comedy|Crime|Drama'],1996,"Renton, deeply immersed in the Edinburgh drug scene, tries to clean up and get out despite the allure of drugs and the influence of friends.",3.7770700636942673,"https://m.media-amazon.com/images/M/MV5BNjUwMDg1NzczNV5BMl5BanBnXkFtZTgwMzU5NDQxMDE@._V1_QL75_UY281_CR9,0,190,281_.jpg"
780,Independence Day ,['Action|Adventure|Sci-Fi|Thriller'],1996,Description non disponible,3.1127450980392157,"https://m.media-amazon.com/images/M/MV5BMTg0Mzk2MDEyM15BMl5BanBnXkFtZTgwMTczMDQzNjE@._V1_QL75_UX140_CR0,12,140,140_.jpg"
781,Stealing Beauty,['Drama'],1996,"After her mother commits suicide, a young woman travels to Italy in search of love, truth and a deeper connection with herself.",3.072289156626506,"https://m.media-amazon.com/images/M/MV5BYWI2ODE4NzktODQ4Ny00MmU0LWI5MjYtNmUyZmVkNmY5MmI4XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UY281_CR1,0,190,281_.jpg"
782,The Fan,['Drama|Thriller'],1996,An all star baseball player becomes the unhealthy focus of a down on his luck salesman.,2.5344827586206895,"https://m.media-amazon.com/images/M/MV5BNjFlN2VjNjYtZDdjOS00ZGI3LTg1MWQtZTBhNmRjNDFiZDE3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,0,190,281_.jpg"
783,The Hunchback of Notre Dame,['Animation|Children|Drama|Musical|Romance'],1996,"A deformed bell-ringer must assert his independence from a vicious government minister in order to help his friend, a gypsy dancer.",2.968,"https://m.media-amazon.com/images/M/MV5BMTBlZGE0OGEtMzQzNS00MzEwLWE5ZTAtMmExYjAyNzgyNTU1XkEyXkFqcGdeQXVyODIyOTEyMzY@._V1_QL75_UY281_CR3,0,190,281_.jpg"
784,The Cable Guy,['Comedy|Thriller'],1996,A designer makes a grievious mistake when he rejects the friendship of a borderline cable guy.,2.6397338403041823,"https://m.media-amazon.com/images/M/MV5BMTMzMzIwMTMyM15BMl5BanBnXkFtZTYwNTUyMjk5._V1_QL75_UY281_CR5,0,190,281_.jpg"
785,Kingpin,['Comedy'],1996,"A star bowler whose career was prematurely ""cut off"" hopes to ride a new prodigy to success and riches.",3.077906976744186,"https://m.media-amazon.com/images/M/MV5BYzZkZTQ0NzctNzk4NS00OTExLTg0NzUtMzQ3NWFjYTVhMjU4XkEyXkFqcGdeQXVyMjc1NDA2OA@@._V1_QL75_UY281_CR6,0,190,281_.jpg"
786,Eraser,['Action|Drama|Thriller'],1996,"29-year-old Satoru Fujinuma is sent back in time 18 years to prevent the events leading to his mother's death, which began with a series of kidnappings while he was in 5th grade.",2.673404255319149,"https://m.media-amazon.com/images/M/MV5BNDNlZGNkY2YtNjA1NS00NDZhLWFhZGEtMzlmMWIyMDI1M2ZiXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_QL75_UX190_CR0,1,190,281_.jpg"
788,The Nutty Professor,['Comedy|Fantasy|Romance|Sci-Fi'],1996,Grossly overweight yet good-hearted professor Sherman Klump takes a special chemical that turns him into the slim but obnoxious Buddy Love.,2.5225631768953067,"https://m.media-amazon.com/images/M/MV5BOTJlNTY5YWItOTkyYS00OWM5LTllZjYtNzk2NjIxMDk0ZjdjXkEyXkFqcGdeQXVyODIyOTEyMzY@._V1_QL75_UY281_CR8,0,190,281_.jpg"
798,Daylight,['Action|Adventure|Drama|Thriller'],1996,James Bond is sent to investigate a KGB policy to kill all enemy spies and uncovers an arms deal that potentially has major global ramifications.,2.400735294117647,"https://m.media-amazon.com/images/M/MV5BYjQ2NGVkMWYtY2U0Yy00ZDg3LTgwZGItMzhjOTBjOWQ4MGYzXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX190_CR0,0,190,281_.jpg"
799,The Frighteners,['Comedy|Horror|Thriller'],1996,"After a tragic car accident that kills his wife, a man discovers he can communicate with the dead, and he uses that gift to con people. However, when a demonic spirit appears, he may be the only one who can stop it from killing the living and the dead.",3.2857142857142856,"https://m.media-amazon.com/images/M/MV5BZjBmMzM1ZmYtYTQ3YS00MWM4LWJmODQtNzM5OWU5YzE4MWMwXkEyXkFqcGdeQXVyODIyOTEyMzY@._V1_QL75_UY281_CR9,0,190,281_.jpg"
800,Lone Star,['Drama|Mystery|Western'],1996,"A New York firefighter relocates to Austin, Texas with his son, where he works to save people's lives while trying to solve his own personal problems.",3.708722741433022,"https://m.media-amazon.com/images/M/MV5BZjNhNTI0ZTItNTJlMC00ZDI3LWEzNmYtYWFlODUwYjYxNGU3XkEyXkFqcGdeQXVyMjYwNDA2MDE@._V1_QL75_UY281_CR1,0,190,281_.jpg"
802,Phenomenon,['Drama|Romance'],1996,"An ordinary man sees a bright light descend from the sky, and discovers he now has super-intelligence and telekinesis.",2.9348290598290596,"https://m.media-amazon.com/images/M/MV5BMjAwMDA2NzEyMl5BMl5BanBnXkFtZTgwNTA2MjgxMTE@._V1_QL75_UX190_CR0,1,190,281_.jpg"
804,She's the One,['Comedy|Romance'],1996,"The love lives of two brothers, Mickey and Francis, interconnect as Francis cheats on his wife with Mickey's ex-girlfriend, while Mickey impulsively marries a stranger.",2.83160621761658,"https://m.media-amazon.com/images/M/MV5BZTU0OWFjZTgtYmExNi00MDhiLTg1NmEtMTIxZDc4ZDNlOGU2XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UX190_CR0,1,190,281_.jpg"
805,A Time to Kill,['Drama|Thriller'],1996,"In Canton, Mississippi, a fearless young lawyer and his assistant defend a black man accused of murdering two white men who raped his ten-year-old daughter, inciting violent retribution and revenge from the Ku Klux Klan.",3.2704194260485653,"https://m.media-amazon.com/images/M/MV5BZTc1ODc0ZjgtYTU0Mi00Mzk2LWI1YzUtNjdkZTYwNjRlNDFiXkEyXkFqcGdeQXVyMTExNzQ3MzAw._V1_QL75_UY281_CR8,0,190,281_.jpg"
810,Kazaam,['Children|Comedy|Fantasy'],1996,"A troubled kid inadvertently releases a genie, who must grant him any three wishes he requests.",1.31640625,"https://m.media-amazon.com/images/M/MV5BYzhiNzUyOGQtYjI5OC00NmYxLTgyNmMtMGM3N2U0OWJmNDhiXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_QL75_UX190_CR0,1,190,281_.jpg"
818,A Very Brady Sequel,['Comedy'],1996,"The Bradys are surprised when a man claiming to be Carol's long lost first husband shows up at their home. Before long, his strange actions cause them to question his motives.",2.4547738693467336,"https://m.media-amazon.com/images/M/MV5BYWU3YzYxZTgtMmRmOC00ZDE2LWEyMjAtNTQ4NTExNzE0NDYyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,0,190,281_.jpg"
829,Joe's Apartment,['Comedy|Fantasy|Musical'],1996,"A nice guy has just moved to New York and discovers that he must share his run-down apartment with a couple thousand singing, dancing cockroaches.",2.229299363057325,"https://m.media-amazon.com/images/M/MV5BNzczODMyNGUtNjRmOS00ZTA3LWIxOTgtOGE2YmYwZDA2YWU1XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_QL75_UX190_CR0,1,190,281_.jpg"
830,The First Wives Club,['Comedy'],1996,"Reunited by the death of a college friend, three divorced women seek revenge on the husbands who left them for younger women.",2.6296928327645053,"https://m.media-amazon.com/images/M/MV5BMmU3NjI3MDktZTgwMS00MzA3LWJhZmUtMmZjNGVkNGIxNGM3XkEyXkFqcGdeQXVyMTEyOTQ1OTk4._V1_QL75_UX190_CR0,2,190,281_.jpg"
832,Ransom,['Crime|Thriller'],1996,"A young diplomat is assigned the task of carrying the ransom money to rescue an abducted diplomat in Lebanon, and a local taxi driver accidently gets involved in the mission.",3.0990825688073396,"https://m.media-amazon.com/images/M/MV5BZTc0ZjNkYTktMmJmOS00OTJlLTg1NWUtMzQ5ZGMxM2NhY2M0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_QL75_UY281_CR11,0,190,281_.jpg"
836,Chain Reaction,['Action|Adventure|Thriller'],1996,Two researchers in a green alternative energy project are put on the run when they are framed for murder and treason.,2.3795379537953796,"https://m.media-amazon.com/images/M/MV5BOGI5YmE0MDEtY2JmNi00ZDE0LWI3ZTEtNzU0MmY5ODY4NWNjXkEyXkFqcGdeQXVyMTEyOTQ1OTk4._V1_QL75_UY281_CR8,0,190,281_.jpg"
837,Matilda,['Children|Comedy|Fantasy'],1996,"A girl gifted with a keen intellect and psychic powers uses both to deal with her crude, distant family and free her kind teacher from their sadistic headmistress.",3.163265306122449,"https://m.media-amazon.com/images/M/MV5BMWE2YTBhYzItZDAxZS00Mjc3LWIxNmYtMzljZjIxMGE1NmY2XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX190_CR0,0,190,281_.jpg"
838,Emma,['Comedy|Drama|Romance'],1996,"In 1800s England, a well meaning but selfish young woman meddles in the love lives of her friends.",3.3526119402985075,"https://m.media-amazon.com/images/M/MV5BMjI4NjM1NDkyN15BMl5BanBnXkFtZTgwODgyNTY1MjE@._V1_QL75_UX140_CR0,2,140,207_.jpg"
839,The Crow: City of Angels,['Action|Thriller'],1996,The spirit of the Crow resurrects another man seeking revenge for the murder of his son.,2.195266272189349,"https://m.media-amazon.com/images/M/MV5BZDg2ZDA4YWQtMzAyYy00MzQwLWEzOGItYjM1NDRkZTAzOWQ2XkEyXkFqcGdeQXVyODIyOTEyMzY@._V1_QL75_UX190_CR0,5,190,281_.jpg"
842,Tales from the Crypt Presents: Bordello of Blood,['Comedy|Horror'],1996,"It's Halloween season. Time for all things spooky and frightening to come out and play. And what's more spooky and frightening than Dennis Miller. So on today's episode, John and Darin are joined by returning guest Ken Krantz to talk all about the infamous 1996 Tales From The Crypt film, Bordello of Blood. A movie so bad that it killed a franchise, a few careers and the spirit of anyone who worked on it. From the troubled production, to the on-set drama, to the last minute rewrites, to Dennis Miller being the absolute WORST to work with, this episode gets into ALL of it. Angie Everhart. Boobs. Corey Feldman. Boobs. Blood. Butts. Boobs. The most RANDOM Whoopi Goldberg cameo you're ever gonna see in your life. It's all here. So sink your fangs into an all new episode of SNL Nerds.",2.2870967741935484,"https://m.media-amazon.com/images/M/MV5BODRjOGYwM2YtZWY1NS00Mzg5LTlkN2QtNGMxMDdiYTAxM2EwXkEyXkFqcGdeQXVyMTE3MTc3OTkz._V1_QL75_UY190_CR1,0,190,190_.jpg"
848,The Spitfire Grill,['Drama'],1996,"Oscar-winner Ellen Burstyn (The Exorcist) headlines this critically praised drama about a young woman, just out of prison, who finds spiritual redemption working at a cafe in Maine.",3.201492537313433,"https://m.media-amazon.com/images/M/MV5BN2RiOTc2MTItNGExNi00MmM0LTk2ZmUtMmYyNWM1MzYxMWRmXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UX190_CR0,1,190,281_.jpg"
849,Escape from L.A.,['Action|Adventure|Sci-Fi|Thriller'],1996,"Snake Plissken is once again called in by the United States government to recover a potential doomsday device from Los Angeles, now an autonomous island where undesirables are deported.",2.596514745308311,"https://m.media-amazon.com/images/M/MV5BNWNhNGI3NWQtMzFhMS00YzdmLThmNzMtOWNjODkwYjgxYWE3XkEyXkFqcGdeQXVyODIyOTEyMzY@._V1_QL75_UY281_CR4,0,190,281_.jpg"
852,Tin Cup,['Comedy|Drama|Romance'],1996,A washed-up golf pro working at a driving range tries to qualify for the U.S. Open in order to win the heart of his successful rival's girlfriend.,2.9645569620253163,"https://m.media-amazon.com/images/M/MV5BNDQxNzY1MzItZmU1Mi00MWI3LTk4ZjYtOTBlM2RmYTk1MTJjXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_QL75_UY281_CR7,0,190,281_.jpg"
858,The Godfather,['Crime|Drama'],1972,"Don Vito Corleone, head of a mafia family, decides to hand over his empire to his youngest son Michael. However, his decision unintentionally puts the lives of his loved ones in grave danger.",4.39378612716763,"https://m.media-amazon.com/images/M/MV5BYzYyYWJhZGEtZmY1YS00NGY5LTgyZjgtYmE3OWI3ZjczYTgxXkEyXkFqcGdeQXVyODIyOTEyMzY@._V1_QL75_UY281_CR11,0,190,281_.jpg"
861,Supercop  ,['Action|Comedy|Crime|Thriller'],1992,Description non disponible,3.0508982035928143,https://i.ibb.co/svCHzsj/image-non-disponible.png
866,Bound,['Crime|Drama|Romance|Thriller'],1996,"A fun-loving American bulldog pup, a hilarious Himalayan cat, and a wise old golden retriever embark on a long trek through the rugged wilderness of the Sierra Nevada mountains in a quest to reach home and their beloved owners.",3.6463414634146343,"https://m.media-amazon.com/images/M/MV5BMzQ3NzYxMDI2N15BMl5BanBnXkFtZTgwMzEwMDYyMjI@._V1_QL75_UY281_CR11,0,190,281_.jpg"
879,The Relic,['Horror|Thriller'],1997,"A homicide detective and an anthropologist try to destroy a South American lizard-like god, who's on a people eating rampage in a Chicago museum.",2.5844155844155843,"https://m.media-amazon.com/images/M/MV5BNjQyMWQ0MWItY2QxZi00NjQ5LTk3OGQtZjU4NTljMjY1ZWJmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,0,190,281_.jpg"
880,The Island of Dr. Moreau,['Sci-Fi|Thriller'],1996,"After being rescued and brought to an island, a man discovers that its inhabitants are experimental animals being turned into strange-looking humans, all of it the work of a visionary doctor.",2.0721311475409836,"https://m.media-amazon.com/images/M/MV5BYjQxNmM5ODItMGM3Yi00N2VlLTkwNTEtNDZkNzUyYzA3MmIxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,6,190,281_.jpg"
886,Bulletproof,['Action|Comedy|Crime'],1996,"Based on the very underground comic book of the same name, a Tibetan monk becomes a mentor to a young street punk and tries teaching him how to protect the scroll of ultimate power from a secret Nazi organization bent on world domination.",2.418300653594771,"https://m.media-amazon.com/images/M/MV5BYTQ0ZWY3OGItM2Y0Yi00YjdmLWFkZDAtYzFhNmRjNTVmNzFlXkEyXkFqcGdeQXVyMTQ4NDY5OTc@._V1_QL75_UY281_CR2,0,190,281_.jpg"
891,Halloween: The Curse of Michael Myers ,['Horror|Thriller'],1995,"Slasher Scotty is back with The Body Count where he tackles Halloween 6: The Curse of Michael Myers from 1995. Scotty discusses Halloween 6: The Curse of Michael Myers (1995) in its entirety, tallying up all of the bodies that Michael Myers racked up during his last story line as being an evil being driven to kill due to the Curse of Thorn. Who did Scotty give the Slasher Scotty Gold Medal too for coolest kill? Who got the Silver Medal for lamest kill? How many bodies did Michael claim under the Curse of Thorn? It is all answered and revealed by Scotty in The Body Count on Halloween 6: The Curse of Michael Myers.",1.9548872180451127,"https://m.media-amazon.com/images/M/MV5BNmY1NGQ3NzEtMzMwOS00M2M4LWIxNmUtOWNhNDczNDk4YjQ3XkEyXkFqcGdeQXVyODM0NDIyMDI@._V1_QL75_UY281_CR5,0,190,281_.jpg"
898,The Philadelphia Story,['Comedy|Drama|Romance'],1940,"When a rich woman's ex-husband and a tabloid-type reporter turn up just before her planned remarriage, she begins to learn the truth about herself.",3.871866295264624,"https://m.media-amazon.com/images/M/MV5BYjQ4ZDA4NGMtMTkwYi00NThiLThhZDUtZTEzNTAxOWYyY2E4XkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_QL75_UY281_CR1,0,190,281_.jpg"
899,Singin' in the Rain,['Comedy|Musical|Romance'],1952,A silent film star falls for a chorus girl just as he and his delusionally jealous screen partner are trying to make the difficult transition to talking pictures in 1920s Hollywood.,3.955223880597015,"https://m.media-amazon.com/images/M/MV5BZDRjNGViMjQtOThlMi00MTA3LThkYzQtNzJkYjBkMGE0YzE1XkEyXkFqcGdeQXVyNDYyMDk5MTU@._V1_QL75_UY281_CR1,0,190,281_.jpg"
900,An American in Paris,['Musical|Romance'],1951,An American man unwittingly gets involved with French werewolves who have developed a serum allowing them to transform at will.,3.6474358974358974,"https://m.media-amazon.com/images/M/MV5BM2ExMTgyN2QtY2RhZC00YTQ2LWI3MGMtMzFhY2Q1Yzg0OTllXkEyXkFqcGdeQXVyMTIzMzQ1ODg4._V1_QL75_UY281_CR10,0,190,281_.jpg"
901,Funny Face,['Comedy|Musical'],1957,An impromptu fashion shoot at a book store brings about a new fashion model discovery in the shop clerk.,3.44375,"https://m.media-amazon.com/images/M/MV5BMTE0MTJhYmEtNjM0NC00N2UzLThhMjMtYmY0OTUzNGNiMWIxXkEyXkFqcGdeQXVyMjIyNjE2NA@@._V1_QL75_UY281_CR12,0,190,281_.jpg"
902,Breakfast at Tiffany's,['Drama|Romance'],1961,"A young New York socialite becomes interested in a young man who has moved into her apartment building, but her past threatens to get in the way.",3.58008658008658,"https://m.media-amazon.com/images/M/MV5BNGEwMTRmZTQtMDY4Ni00MTliLTk5ZmMtOWMxYWMyMTllMDg0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_QL75_UX190_CR0,5,190,281_.jpg"
903,Vertigo,['Drama|Mystery|Romance|Thriller'],1958,"A former San Francisco police detective juggles wrestling with his personal demons and becoming obsessed with the hauntingly beautiful woman he has been hired to trail, who may be deeply disturbed.",3.987331081081081,"https://m.media-amazon.com/images/M/MV5BYThjZGFjZDUtMjdjMS00ZTliLTlhYjMtNjBmM2I1ZmE2MWJkXkEyXkFqcGdeQXVyODIyOTEyMzY@._V1_QL75_UY281_CR7,0,190,281_.jpg"
904,Rear Window,['Mystery|Thriller'],1954,"A photographer in a wheelchair spies on his neighbors from his Greenwich Village courtyard apartment window, and becomes convinced one of them has committed murder, despite the skepticism of his fashion-model girlfriend.",4.17479674796748,"https://m.media-amazon.com/images/M/MV5BNzIwNDU5MTc1NV5BMl5BanBnXkFtZTgwNDE1NjM0MTE@._V1_QL75_UY281_CR9,0,190,281_.jpg"
905,It Happened One Night,['Comedy|Romance'],1934,"A renegade reporter trailing a young runaway heiress for a big story joins her on a bus heading from Florida to New York, and they end up stuck with each other when the bus leaves them behind at one of the stops.",4.013636363636364,"https://m.media-amazon.com/images/M/MV5BM2M0OTM3NzQtODcwYS00NGQxLTlmNWQtZjBiMGRiZDQzOGM2XkEyXkFqcGdeQXVyODc0OTEyNDU@._V1_QL75_UY281_CR13,0,190,281_.jpg"
906,Gaslight,['Drama|Thriller'],1944,"Ten years after her aunt was murdered in their London home, a woman returns from Italy in the 1880s to resume residence with her new husband. His obsessive interest in the home rises from a secret that may require driving his wife insane.",3.7536945812807883,"https://m.media-amazon.com/images/M/MV5BNTU0Y2YyZTgtZWQ4ZC00YTNkLTgxMTktYTE3OTQ0Y2FjNTM2XkEyXkFqcGdeQXVyNzYxODE3NTQ@._V1_QL75_UX190_CR0,7,190,281_.jpg"
908,North by Northwest,['Action|Adventure|Mystery|Romance|Thriller'],1959,"A New York City advertising executive goes on the run after being mistaken for a government agent by a group of foreign spies, and falls for a woman whose loyalties he begins to doubt.",4.137809187279152,"https://m.media-amazon.com/images/M/MV5BMjE1NTUzOTQwNV5BMl5BanBnXkFtZTcwMjQ2MTk4OQ@@._V1_QL75_UY281_CR11,0,190,281_.jpg"
909,The Apartment,['Comedy|Drama|Romance'],1960,"A Manhattan insurance clerk tries to rise in his company by letting its executives use his apartment for trysts, but complications and a romance of his own ensue.",3.9588377723970942,"https://m.media-amazon.com/images/M/MV5BNzkwODFjNzItMmMwNi00MTU5LWE2MzktM2M4ZDczZGM1MmViXkEyXkFqcGdeQXVyNDY2MTk1ODk@._V1_QL75_UX190_CR0,9,190,281_.jpg"
910,Some Like It Hot,['Comedy|Crime'],1959,"After two male musicians witness a mob hit, they flee the state in an all-female band disguised as women, but further complications set in.",3.938976377952756,"https://m.media-amazon.com/images/M/MV5BZTdlZDQ1NzQtNWE5Ny00YzRlLTk1MGUtYmM0YTRiMTQ0NmRiXkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_QL75_UX190_CR0,2,190,281_.jpg"
911,Charade,['Comedy|Crime|Mystery|Romance|Thriller'],1963,Romance and suspense ensue in Paris as a woman is pursued by several men who want a fortune her murdered husband had stolen. Whom can she trust?,3.845821325648415,"https://m.media-amazon.com/images/M/MV5BM2UzOTk1NTEtMDhmZi00NWU3LTgzNmMtZWVhNzM4YzdmOWU4XkEyXkFqcGdeQXVyMzA1MDQ4Mzk@._V1_QL75_UY281_CR11,0,190,281_.jpg"
912,Casablanca,['Drama|Romance'],1942,A cynical expatriate American cafe owner struggles to decide whether or not to help his former lover and her fugitive husband escape the Nazis in French Morocco.,4.232954545454546,"https://m.media-amazon.com/images/M/MV5BN2NmMDEwMGEtNWNmYi00OGZlLThlNjgtOTAwZDg2OWFiZGI4XkEyXkFqcGdeQXVyMTYzMDM0NTU@._V1_QL75_UY281_CR11,0,190,281_.jpg"
913,The Maltese Falcon,['Film-Noir|Mystery'],1941,"San Francisco private detective Sam Spade takes on a case that involves him with three eccentric criminals, a gorgeous liar and their quest for a priceless statuette, with the stakes rising after his partner is murdered.",3.9918032786885247,"https://m.media-amazon.com/images/M/MV5BZjIwNGM1ZTUtOThjYS00NDdiLTk2ZDYtNGY5YjJkNzliM2JjL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_QL75_UX190_CR0,2,190,281_.jpg"
914,My Fair Lady,['Comedy|Drama|Musical|Romance'],1964,"In 1910s London, snobbish phonetics professor Henry Higgins agrees to a wager that he can make crude flower girl, Eliza Doolittle, presentable in high society.",3.6547029702970297,"https://m.media-amazon.com/images/M/MV5BNGM0ZTU3NmItZmRmMy00YWNjLWEzMWItYzg3MzcwZmM5NjdiXkEyXkFqcGdeQXVyNDYyMDk5MTU@._V1_QL75_UY281_CR8,0,190,281_.jpg"
916,Roman Holiday,['Comedy|Drama|Romance'],1953,A bored and sheltered princess escapes her guardians and falls in love with an American newsman in Rome.,3.833827893175074,"https://m.media-amazon.com/images/M/MV5BMTQ4MTM0NDUyMF5BMl5BanBnXkFtZTgwMTkzNDE3MjE@._V1_QL75_UY281_CR11,0,190,281_.jpg"
918,Meet Me in St. Louis,['Musical'],1944,Young love and childish fears highlight a year in the life of a turn-of-the-century family.,3.6416184971098264,"https://m.media-amazon.com/images/M/MV5BMzkwNzE4MjEtZDcxNi00YmE5LWFmZmQtZGY1N2I2MDBkMmEzXkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_QL75_UX190_CR0,7,190,281_.jpg"
919,The Wizard of Oz,['Adventure|Children|Fantasy|Musical'],1939,"Young Dorothy Gale and her dog Toto are swept away by a tornado from their Kansas farm to the magical Land of Oz, and embark on a quest with three new friends to see the Wizard, who can return her to her home and fulfill the others' wishes.",3.9977272727272726,"https://m.media-amazon.com/images/M/MV5BMTQyODM5ODUyN15BMl5BanBnXkFtZTgwNjczMjM5MzE@._V1_QL75_UY281_CR12,0,190,281_.jpg"
920,Gone with the Wind,['Drama|Romance|War'],1939,A sheltered and manipulative Southern belle and a roguish profiteer face off in a turbulent romance as the society around them crumbles with the end of slavery and is rebuilt during the Civil War and Reconstruction periods.,3.7614503816793894,https://i.ibb.co/svCHzsj/image-non-disponible.png
921,My Favorite Year,['Comedy'],1982,"An aging, dissolute matinee idol is slated to appear on a live TV variety show in 1954, and a young comedy writer is tasked with the thankless job of keeping him ready and sober for the broadcast.",3.6724137931034484,"https://m.media-amazon.com/images/M/MV5BNjlhZTYwYzgtODA5MS00OWEyLWI1MWItZThjZmRlYTQ1MGE2XkEyXkFqcGdeQXVyNDI4ODM5MDM@._V1_QL75_UX190_CR0,4,190,281_.jpg"
922,Sunset Blvd. ,['Drama|Film-Noir|Romance'],1950,Description non disponible,4.164335664335664,"https://m.media-amazon.com/images/M/MV5BYjg1ZjM1NTctNmMzZi00NDUzLWIwMDctMGRjOWMzMzQ1MjQ2XkEyXkFqcGdeQXVyMTIzMzQ1ODg4._V1_QL75_UY281_CR13,0,190,281_.jpg"
923,Citizen Kane,['Drama|Mystery'],1941,"Following the death of publishing tycoon Charles Foster Kane, reporters scramble to uncover the meaning of his final utterance: 'Rosebud.'",4.076158940397351,"https://m.media-amazon.com/images/M/MV5BYWJmNmJiZjMtMGZlNi00NTkwLTlmYTgtNDVlM2I5NWE4Nzg0XkEyXkFqcGdeQXVyNjk1Njg5NTA@._V1_QL75_UY281_CR10,0,190,281_.jpg"
